localidad,provincia,region,temporada,lat,lon,fecha_inicio,fecha_fin,fecha_mid,next_fecha_inicio,next_fecha_fin,capturas_actual,capturas_mean_actual,capturas_prev,capturas_max_acum,capturas_mean_acum,capturas_trend,capturas_log1p,n_readings_season,n_detecciones_acum,ratio_detecciones,is_currently_outbreak,n_trampas,target,next_capturas,max_capturas_50km,max_capturas_100km,max_capturas_200km,mean_capturas_100km,mean_capturas_200km,n_outbreak_50km,n_outbreak_100km,n_outbreak_200km,n_neighbors_100km,n_neighbors_200km,weighted_capturas_100km,propagation_pressure,temp_mean_period,temp_max_period,temp_min_period,temp_range_period,gdd_base10_period,dias_tmin_gt_15,dias_tmin_gt_18,rh_mean_period,precip_total_period,dias_lluvia_period,wind_mean_period,wind_max_period,wind_norte_ratio_period,day_of_year,day_of_year_sin,day_of_year_cos,month,week_of_year,dist_zona_endemica_km
0,Achiras,CÓRDOBA,2025-2026,-33.174502,-64.9920514,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.1136363636363636,0,0,0,11,44,0.0,0.0003172134033453,22.525,31.5,11.9,19.6,200.40000000000003,15.0,6.0,51.9375,24.1,4.0,14.1125,31.4,0.5625,357,-0.1372787721132651,0.9905324521322229,12,52,709.094581701639
0,Adelia María,CÓRDOBA,2025-2026,-33.6336195,-64.0240394,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,1,1,1.0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.0793650793650793,0,0,0,14,63,0.0,0.0003496431627514,26.225,38.2,13.2,25.000000000000004,259.6,15.0,13.0,49.5625,23.5,2.0,12.05,26.9,0.5,357,-0.1372787721132651,0.9905324521322229,12,52,768.1991910293248
0,Anguil 1,LA PAMPA,2025-2026,-23.6756951,-70.4034599,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,20.075,25.0,15.3,9.7,161.2,16.0,0.0,69.9375,0.0,0.0,7.543749999999999,21.1,0.0,357,-0.1372787721132651,0.9905324521322229,12,52,628.0595524739387
0,Armstrong,SANTA FE,2025-2026,-32.7862754,-61.6035897,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,1,1,1.0,0,1,1,12.0,0.0,8.0,20.0,0.6666666666666666,0.5853658536585366,0,1,3,42,123,0.3415435127802013,0.0061599629546416,25.40625,36.9,12.4,24.5,246.5,15.0,13.0,62.875,36.2,4.0,9.7,26.1,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,750.5295077648419
0,Arroyo Cabral,CÓRDOBA,2025-2026,-32.4894728,-63.4022008,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,3.0,3.0,4.0,0.2105263157894736,0.2093023255813953,0,0,0,19,86,0.1118889171928116,0.0037115149087566,26.225,36.2,12.3,23.9,259.59999999999997,15.0,13.0,55.25,17.599999999999998,3.0,10.6625,32.1,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,656.026027634107
0,Ballesteros,CÓRDOBA,2025-2026,-32.5453242,-62.9811138,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,3.0,4.0,0.2857142857142857,0.1573033707865168,0,0,0,21,89,0.0832054462333321,0.0014451078914703,26.9125,38.4,13.2,25.2,270.6,15.0,12.0,52.9375,16.8,2.0,10.95,28.5,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,673.8023224643091
0,Benjamín Gould,CÓRDOBA,2025-2026,-33.5874801,-62.7282108,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,8.0,0.0666666666666666,0.2325581395348837,0,0,1,15,86,0.012747022037991,0.0008417832647034,25.9125,37.0,11.9,25.1,254.6,15.0,12.0,56.4375,23.5,3.0,10.475,30.5,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,791.1526403104795
0,Buchardo,CÓRDOBA,2025-2026,-34.7238062,-63.5073178,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.04,0,0,0,10,50,0.0,0.0001002469867598,27.04375,39.8,12.1,27.699999999999996,272.7,15.0,11.0,46.25,9.1,2.0,11.0625,26.7,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,895.760105131288
0,Buena Esperanza,SAN LUÍS,2025-2026,-34.7578641,-65.2535837,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0294117647058823,0,0,0,9,34,0.0,3.519230995881232e-05,27.637500000000003,40.2,14.2,26.000000000000004,282.20000000000005,14.0,10.0,33.6875,4.3,2.0,11.0125,33.2,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,884.8888722960849
0,Cañada De Gómez,SANTA FE,2025-2026,-32.8234448,-61.3905125,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,4.0,1.0,8.0,20.0,0.825,0.5901639344262295,0,2,3,40,122,0.537863008490722,0.012063820592921,25.48125,36.0,12.8,23.2,247.7,15.0,12.0,63.25,37.7,5.0,9.35,21.9,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,763.8231432772784
0,Chañar Ladeado,SANTA FE,2025-2026,-33.3261137,-62.0352689,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,8.0,0.074074074074074,0.3703703703703703,0,0,2,27,108,0.0305579667833631,0.0025014737240467,24.7375,34.7,11.9,22.800000000000004,235.8,15.0,11.0,65.1875,35.99999999999999,3.0,9.14375,23.7,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,786.8602523696169
0,Cnel. Baigorria,CÓRDOBA,2025-2026,-23.6756951,-70.4034599,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,20.075,25.0,15.3,9.7,161.2,16.0,0.0,69.9375,0.0,0.0,7.543749999999999,21.1,0.0,357,-0.1372787721132651,0.9905324521322229,12,52,628.0595524739387
0,Coronel Moldes,CÓRDOBA,2025-2026,-24.7969487,-65.4279747,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,2.0,12.0,0.5555555555555556,1.6923076923076923,0,0,3,9,26,0.0694409579575969,0.0035473746858219,21.325,31.0,11.0,20.0,181.2,13.0,6.0,76.875,164.5,11.0,4.8,16.8,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,223.89522484747752
0,Cuatro Vientos,CÓRDOBA,2025-2026,-34.596883,-58.7619006,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,2.0,0.0,0.1481481481481481,0,0,0,7,27,0.0,0.0001781771998419,26.4375,38.0,13.3,24.7,263.0,14.0,12.0,54.5625,13.3,2.0,9.08125,21.4,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,1062.6639625201612
0,General Pico,LA PAMPA,2025-2026,-35.6591085,-63.7576103,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,1.0,0.1,0.0263157894736842,0,0,0,10,38,0.0101241292796602,0.0001024874889092,26.6375,39.6,11.1,28.5,266.2,14.0,11.0,42.0625,4.3,1.0,11.14375,30.6,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,994.5491690495884
0,General Roca,CÓRDOBA,2025-2026,-37.3691528,-64.6052215,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,14,0.0,0.0,26.49375,39.0,11.9,27.1,263.9,15.0,9.0,27.75,3.1,1.0,16.36875,45.2,0.25,357,-0.1372787721132651,0.9905324521322229,12,52,1176.5630172084743
0,Gral. Cabrera,CÓRDOBA,2025-2026,-32.6990341,-63.7013339,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,3.0,3.0,4.0,0.1904761904761904,0.2027027027027027,0,0,0,21,74,3.730292308250952,1.8104956195204127,25.668750000000003,35.4,12.4,23.0,250.7,15.0,12.0,56.25,39.6,3.0,10.40625,31.8,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,671.6817775517783
0,Guatimozin,CÓRDOBA,2025-2026,-33.4642953,-62.4381621,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,8.0,0.0526315789473684,0.3333333333333333,0,0,1,19,105,0.0165073512230559,0.0015681797368886,26.16875,38.1,11.8,26.3,258.7,15.0,13.0,55.5,32.5,2.0,10.7375,29.2,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,787.0933159126859
0,Hughes,SANTA FE,2025-2026,-33.8012821,-61.3363467,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,1.0,0.0,3.0,8.0,0.088235294117647,0.4418604651162791,0,0,2,34,86,0.0335031363515795,0.0027397026184802,24.975,34.9,13.6,21.299999999999997,239.6,15.0,11.0,64.6875,20.5,2.0,9.11875,24.5,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,862.1490307787076
0,Iriarte,SANTA FE,2025-2026,-34.4163097,-61.929319,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,8.0,0.0,0.2682926829268293,0,0,1,14,82,0.0,0.0005971996422274,24.35,34.7,10.9,23.800000000000004,229.6,15.0,8.0,64.8125,32.8,1.0,9.55,22.3,0.5,357,-0.1372787721132651,0.9905324521322229,12,52,902.7203880596252
0,J. B. Molina,SANTA FE,2025-2026,-33.4938205,-60.5108701,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,3.0,8.0,20.0,0.85,0.7142857142857143,0,2,3,40,91,0.5105641717236326,0.0088414073011526,24.53125,34.0,11.4,22.6,232.5,15.0,10.0,70.0,34.0,3.0,8.3,22.7,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,869.9489040292099
0,Jovita,CÓRDOBA,2025-2026,-34.518857,-63.9440228,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,1.0,0.0714285714285714,0.0416666666666666,0,0,0,14,48,0.0101307472024047,0.0001287690398305,27.65625,40.0,13.4,26.6,282.5,15.0,12.0,41.1875,10.1,1.0,11.35,29.3,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,866.6386919922375
0,Juan Jorba,SAN LUÍS,2025-2026,-33.6128728,-65.2728081,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.131578947368421,0,0,0,15,38,0.0,0.0001965263756539,25.543750000000003,35.8,11.1,24.699999999999996,248.7,14.0,12.0,43.875,2.2,0.0,12.4875,31.0,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,757.5891232755005
0,La Angelina,SAN LUÍS,2025-2026,-34.3817392,-65.4538409,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.032258064516129,0,0,0,11,31,0.0,4.1169390218705816e-05,26.88125,39.0,12.4,26.6,270.1,14.0,10.0,36.8125,6.6,3.0,10.34375,29.0,0.5,357,-0.1372787721132651,0.9905324521322229,12,52,843.3999505960993
0,La Carlota,CÓRDOBA,2025-2026,-33.4179364,-63.2934951,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,3.0,3.0,0.3333333333333333,0.1081081081081081,0,0,0,15,74,0.0583959802515036,0.0008237636693088,26.35625,37.5,13.5,24.0,261.7,15.0,12.0,52.8125,56.5,4.0,10.78125,28.4,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,758.3381288461258
0,La Playosa,CÓRDOBA,2025-2026,-32.0994456,-63.032641,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,1.0,0.0,3.0,4.0,0.2083333333333333,0.2584269662921348,0,0,0,24,89,0.0599129093080656,0.0014924276430261,27.13125,39.3,13.1,26.199999999999996,274.1,15.0,12.0,53.5,25.8,3.0,10.6875,28.1,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,625.475033675502
0,Lecueder,CÓRDOBA,2025-2026,-34.4969831,-64.8105965,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0256410256410256,0,0,0,15,39,0.0,6.912539318691366e-05,27.987499999999997,40.7,13.4,27.300000000000004,287.79999999999995,14.0,11.0,35.3125,7.699999999999999,2.0,11.25625,30.6,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,856.6732552254404
0,Macachín,LA PAMPA,2025-2026,-37.1369966,-63.6667496,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0416666666666666,0,0,0,7,24,0.0,4.218084409299664e-05,24.81875,38.0,12.3,25.7,237.1,14.0,8.0,41.8125,8.5,3.0,12.6125,32.3,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,1158.4321683977569
0,Marcos Juarez 2,CÓRDOBA,2025-2026,-23.6756951,-70.4034599,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,20.075,25.0,15.3,9.7,161.2,16.0,0.0,69.9375,0.0,0.0,7.543749999999999,21.1,0.0,357,-0.1372787721132651,0.9905324521322229,12,52,628.0595524739387
0,Melo,CÓRDOBA,2025-2026,-34.3487625,-63.445206,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,3.0,0.0909090909090909,0.0967741935483871,0,0,0,11,62,0.0104420668203908,0.0002541129133764,26.43125,38.8,12.8,25.999999999999996,262.9,15.0,12.0,50.0,28.799999999999997,2.0,10.9,26.9,0.5625,357,-0.1372787721132651,0.9905324521322229,12,52,855.9813591829335
0,Naschel,SAN LUÍS,2025-2026,-32.916652,-65.3721781,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.1515151515151515,0,0,0,11,33,0.0,0.0002042130286094,23.25,32.5,11.5,21.0,212.0,12.0,3.0,49.875,27.7,5.0,10.74375,29.8,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,680.3429298069038
0,Nueva Galia,SAN LUÍS,2025-2026,-35.1152181,-65.2587163,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.03125,0,0,0,9,32,0.0,2.5012145508712383e-05,27.225,38.8,14.3,24.499999999999996,275.6,14.0,11.0,34.5625,0.6000000000000001,0.0,11.28125,31.6,0.25,357,-0.1372787721132651,0.9905324521322229,12,52,924.626956365113
0,Ordoñez,CÓRDOBA,2025-2026,-32.8410457,-62.8659311,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,4.0,1.0,3.0,8.0,0.1923076923076923,0.233009708737864,0,0,1,26,103,0.0736346486760061,0.0018564977534791,25.725,37.0,13.2,23.8,251.6,15.0,11.0,59.125,19.1,1.0,10.0625,29.4,0.4375,357,-0.1372787721132651,0.9905324521322229,12,52,708.4016267676935
0,Pueblo Uranga,SANTA FE,2025-2026,-33.2637886,-60.7059966,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,8.0,8.0,20.0,0.825,0.6862745098039216,1,2,3,40,102,0.8929295988566857,0.0297447071459703,24.84375,34.5,11.8,22.7,237.5,15.0,11.0,68.5625,48.599999999999994,4.0,8.23125,20.3,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,838.6468133648959
0,Pujato,SANTA FE,2025-2026,-33.0176021,-61.0430978,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,8.0,8.0,20.0,0.7674418604651163,0.6513761467889908,1,2,3,43,109,0.962120139452876,0.0326753049023232,25.143749999999997,35.2,12.2,23.000000000000004,242.3,15.0,12.0,66.3125,38.0,4.0,8.675,21.6,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,798.8674711071166
0,Quemú Quemú,LA PAMPA,2025-2026,-36.0548131,-63.5659467,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,1.0,1.0,0.1,0.0294117647058823,0,0,0,10,34,0.0132490971991401,0.0001755077682084,26.4375,40.0,12.9,27.1,263.0,14.0,7.0,41.25,8.1,2.0,11.5125,27.0,0.25,357,-0.1372787721132651,0.9905324521322229,12,52,1040.648715144256
0,Quines,SAN LUÍS,2025-2026,-32.2328371,-65.8050739,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0476190476190476,0,0,0,4,21,0.0,2.609327231914116e-05,25.775,36.7,15.1,21.6,252.40000000000003,16.0,12.0,53.8125,57.00000000000001,5.0,9.5,31.4,0.1875,357,-0.1372787721132651,0.9905324521322229,12,52,606.9303838068771
0,San Luis 1,SAN LUÍS,2025-2026,-27.4713983,-58.8432808,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,22.0,22.0,83.0,8.666666666666666,22.666666666666668,1,1,7,3,12,1.265513275664366,0.0753627072510974,26.00625,35.0,16.9,18.1,256.1,16.0,13.0,79.625,189.0,11.0,7.96875,21.3,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,633.3744015651198
0,Santa Rosa,LA PAMPA,2025-2026,-33.8835374,-60.5917174,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,3.0,8.0,0.15625,0.4743589743589743,0,0,2,32,78,0.0573962649425531,0.003173489575374,24.44375,35.5,11.3,24.2,231.1,14.0,10.0,68.5625,21.5,3.0,8.41875,21.9,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,903.0134355022356
0,Teodelina,SANTA FE,2025-2026,-34.1895388,-61.5265613,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,8.0,0.0,0.4186046511627907,0,0,2,21,86,0.0,0.0013832890746374,24.35625,34.8,12.1,22.699999999999996,229.7,15.0,10.0,67.125,21.8,2.0,8.89375,22.4,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,893.6865414072071
0,Venado Tuerto,SANTA FE,2025-2026,-33.7455871,-61.9686068,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,8.0,0.0,0.4020618556701031,0,0,2,23,97,0.0,0.0017385800643857,24.700000000000003,35.3,12.5,22.799999999999997,235.2,15.0,11.0,65.875,31.9,2.0,9.19375,24.9,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,832.1780154555871
0,Vicuña Mackenna,CÓRDOBA,2025-2026,-33.9156871,-64.3898493,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,1.0,1.0,3.0,0.0526315789473684,0.1,0,0,0,19,50,0.021683208970454,0.0006374642353619,26.55625,38.2,11.9,26.300000000000004,264.90000000000003,14.0,12.0,46.125,21.6,3.0,11.3,28.1,0.5,357,-0.1372787721132651,0.9905324521322229,12,52,795.0275564753418
0,Villa María,CÓRDOBA,2025-2026,-32.4106245,-63.2435809,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,1.0,3.0,4.0,0.238095238095238,0.1956521739130435,0,0,0,21,92,0.0876407418018797,0.0021160205160243,26.775,36.7,13.1,23.6,268.4,15.0,13.0,52.625,26.7,3.0,10.31875,32.2,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,651.8708027896461
0,Villa Mugueta,SANTA FE,2025-2026,-33.3119003,-61.0563641,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,3.0,8.0,20.0,0.717391304347826,0.6476190476190476,0,2,3,46,105,0.6118665899933635,0.0134328633494724,25.00625,35.2,11.4,23.800000000000004,240.1,15.0,11.0,66.0625,46.2,4.0,8.662500000000001,21.4,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,826.4291240631959
0,Villa Valeria,CÓRDOBA,2025-2026,-34.3416235,-64.9206789,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0263157894736842,0,0,0,17,38,0.0,7.67301031564817e-05,27.94375,40.9,12.8,28.1,287.1,14.0,10.0,35.6875,3.6,1.0,11.45,31.0,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,839.0152909700928
0,Villada,SANTA FE,2025-2026,-33.3487788,-61.4466868,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,8.0,20.0,0.5957446808510638,0.6203703703703703,0,1,3,47,108,0.3517509210355595,0.0058386737522306,25.44375,36.0,11.7,24.3,247.1,15.0,11.0,61.875,23.200000000000003,2.0,9.50625,23.2,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,812.6528790336205
0,Wheelright,SANTA FE,2025-2026,-33.7129778,-61.0480619,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,1.0,0.0,8.0,8.0,0.5454545454545454,0.4175824175824176,0,1,2,44,91,0.2728910590256351,0.0040422701862871,25.05625,36.0,11.9,24.1,240.9,15.0,12.0,63.75,21.6,3.0,9.318749999999998,24.0,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,865.7381281262047
0,Winifreda,LA PAMPA,2025-2026,-36.2275956,-64.2334829,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.037037037037037,0,0,0,7,27,0.0,5.2693123290873935e-05,26.012500000000003,38.7,12.4,26.300000000000004,256.20000000000005,13.0,9.0,39.5625,4.2,2.0,10.775,28.6,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,1052.2778206263429
0,Zavalla,SANTA FE,2025-2026,-33.0185383,-60.8788584,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,1,14.0,8.0,8.0,20.0,0.8536585365853658,0.6635514018691588,1,2,3,41,107,1.575678307925227,0.0849835597322113,25.45,35.3,11.8,23.499999999999996,247.2,15.0,12.0,65.375,31.0,4.0,8.35,20.3,0.3125,357,-0.1372787721132651,0.9905324521322229,12,52,806.9939468112041
0,Álvarez,SANTA FE,2025-2026,-33.1305513,-60.8021185,2025-12-16,2025-12-31,2025-12-23 12:00:00,2026-01-01,2026-01-16,3.0,3.0,0.0,3.0,3.0,0.0,1.3862943611198906,1,1,1.0,0,1,0,2.0,8.0,8.0,20.0,0.75,0.6355140186915887,1,2,3,40,107,1.0704604941706604,0.0442402457195287,25.174999999999997,35.0,12.1,22.9,242.8,15.0,12.0,66.625,39.7,3.0,8.5625,20.3,0.375,357,-0.1372787721132651,0.9905324521322229,12,52,821.3441350677433
